"submission_id","age","displayed_sentence","startDate","timeSpent","time_spent","trial_number","item_number","pejorative_type","pejorative_word","speaker","response_type","participant_gender","List"
"338981",35,"<!-- female --><q>That fag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,861,29,"item9","SLUR","fag","female","Group","female","B"
"338981",35,"<!-- female --><q>That douchebag Caleb littered in the public square again!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,729,30,"item10","COI","douchebag","female","Individual","female","B"
"338981",35,"<!-- male --><q>That spic Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,1596,31,"item24","SLUR","spic","male","Group","female","B"
"338981",35,"<!-- female --><q>That whore Rachel ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,5912,32,"item8","GOI","whore","female","Individual","female","B"
"338981",35,"<!-- female --><q>That bitch Hailey parked in a handicapped spot again!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,1014,33,"item2","GOI","bitch","female","Individual","female","B"
"338981",35,"<!-- male --><q>That faggot Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,759,35,"item6","SLUR","faggot","male","Group","female","B"
"338981",35,"<!-- female --><q>That cunt Lily left her car running in the no-idling zone!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,1420,36,"item20","GOI","cunt","female","Individual","female","B"
"338981",35,"<!-- female --><q>That faggot Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,488,37,"item3","SLUR","faggot","female","Individual","female","B"
"338981",35,"<!-- male --><q>That cunt Nicole keeps blocking the view at the concert!</q>","Fri Mar 14 2025 15:38:58 GMT-0500 (Central Daylight Time)",7.0877,443,40,"item23","GOI","cunt","male","Individual","female","B"
"128797",24,"<!-- female --><q>That spic Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,3317,4,"item20","SLUR","spic","female","Individual","male","A"
"128797",24,"<!-- male --><q>That nigger Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,2645,5,"item17","SLUR","nigger","male","Group","male","A"
"128797",24,"<!-- male --><q>That whore Kaitlyn littered in the public square again!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1102,6,"item10","GOI","whore","male","Group","male","A"
"128797",24,"<!-- female --><q>That whore Destiny kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,2354,8,"item7","GOI","whore","female","Group","male","A"
"128797",24,"<!-- male --><q>That bitch Jasmine keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,814,9,"item4","GOI","bitch","male","Group","male","A"
"128797",24,"<!-- female --><q>That slut Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,905,10,"item13","GOI","slut","female","Group","male","A"
"128797",24,"<!-- female --><q>That nigger Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1514,11,"item14","SLUR","nigger","female","Group","male","A"
"128797",24,"<!-- female --><q>That faggot Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1369,12,"item2","SLUR","faggot","female","Group","male","A"
"128797",24,"<!-- female --><q>That fag Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1250,16,"item8","SLUR","fag","female","Group","male","A"
"128797",24,"<!-- female --><q>That douche Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,788,18,"item21","COI","douche","female","Individual","male","A"
"128797",24,"<!-- female --><q>That douchebag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1271,20,"item9","COI","douchebag","female","Individual","male","A"
"128797",24,"<!-- male --><q>That jerk Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,819,21,"item6","COI","jerk","male","Individual","male","A"
"128797",24,"<!-- female --><q>That cunt Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,919,22,"item19","GOI","cunt","female","Group","male","A"
"128797",24,"<!-- male --><q>That faggot Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,960,23,"item5","SLUR","faggot","male","Group","male","A"
"128797",24,"<!-- female --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,648,24,"item1","GOI","bitch","female","Group","male","A"
"128797",24,"<!-- female --><q>That dick Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,806,26,"item15","COI","dick","female","Group","male","A"
"128797",24,"<!-- male --><q>That cunt Brooke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1347,31,"item22","GOI","cunt","male","Group","male","A"
"128797",24,"<!-- male --><q>That spic Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,13327,33,"item23","SLUR","spic","male","Group","male","A"
"128797",24,"<!-- male --><q>That slut Allison keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,856,34,"item16","GOI","slut","male","Group","male","A"
"128797",24,"<!-- male --><q>That douchebag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,996,35,"item12","COI","douchebag","male","Individual","male","A"
"128797",24,"<!-- male --><q>That douche Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,13826,36,"item24","COI","douche","male","Individual","male","A"
"128797",24,"<!-- male --><q>That fag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,1273,38,"item11","SLUR","fag","male","Individual","male","A"
"128797",24,"<!-- male --><q>That prick Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,898,39,"item18","COI","prick","male","Individual","male","A"
"128797",24,"<!-- female --><q>That asshole Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 16:38:38 GMT-0400 (Eastern Daylight Time)",7.57781666666667,865,40,"item3","COI","asshole","female","Individual","male","A"
"940408",33,"<!-- female --><q>That fag Caleb littered in the public square again!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,1000,2,"item10","SLUR","fag","female","Group","male","C"
"940408",33,"<!-- female --><q>That bitch Sydney cut in line at the registration desk!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,464,6,"item3","GOI","bitch","female","Individual","male","C"
"940408",33,"<!-- male --><q>That cunt Mackenzie keeps talking during the lecture!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,601,7,"item24","GOI","cunt","male","Individual","male","C"
"940408",33,"<!-- female --><q>That spic Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,3916,8,"item22","SLUR","spic","female","Group","male","C"
"940408",33,"<!-- male --><q>That faggot Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,628,9,"item1","SLUR","faggot","male","Group","male","C"
"940408",33,"<!-- female --><q>That faggot Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,714,10,"item4","SLUR","faggot","female","Group","male","C"
"940408",33,"<!-- female --><q>That prick Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,775,11,"item17","COI","prick","female","Individual","male","C"
"940408",33,"<!-- male --><q>That jerk Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,771,15,"item8","COI","jerk","male","Individual","male","C"
"940408",33,"<!-- female --><q>That slut Alexandra keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,624,19,"item15","GOI","slut","female","Individual","male","C"
"940408",33,"<!-- male --><q>That bitch Morgan is blocking the fire exit again!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,427,20,"item6","GOI","bitch","male","Individual","male","C"
"940408",33,"<!-- female --><q>That jerk Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,337,22,"item5","COI","jerk","female","Individual","male","C"
"940408",33,"<!-- female --><q>That douchebag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,329,23,"item11","COI","douchebag","female","Individual","male","C"
"940408",33,"<!-- male --><q>That asshole Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,619,24,"item2","COI","asshole","male","Individual","male","C"
"940408",33,"<!-- male --><q>That spic Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,477,25,"item19","SLUR","spic","male","Group","male","C"
"940408",33,"<!-- male --><q>That prick Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,1665,28,"item20","COI","prick","male","Individual","male","C"
"940408",33,"<!-- male --><q>That fag Austin kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,581,30,"item7","SLUR","fag","male","Group","male","C"
"940408",33,"<!-- female --><q>That whore Ella keeps texting during the department meetings!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,737,31,"item9","GOI","whore","female","Individual","male","C"
"940408",33,"<!-- male --><q>That dick Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,1407,33,"item14","COI","dick","male","Individual","male","C"
"940408",33,"<!-- male --><q>That nigger Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,748,34,"item13","SLUR","nigger","male","Group","male","C"
"940408",33,"<!-- female --><q>That douche Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,378,35,"item23","COI","douche","female","Individual","male","C"
"940408",33,"<!-- male --><q>That whore Katherine keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,463,37,"item12","GOI","whore","male","Individual","male","C"
"940408",33,"<!-- female --><q>That nigger Hunter keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,695,38,"item16","SLUR","nigger","female","Group","male","C"
"940408",33,"<!-- female --><q>That cunt Makayla keeps interrupting during the press conference!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,698,39,"item21","GOI","cunt","female","Individual","male","C"
"940408",33,"<!-- male --><q>That slut Maria keeps spamming the community message board!</q>","Fri Mar 14 2025 13:41:32 GMT-0700 (Pacific Daylight Time)",5.20081666666667,563,40,"item18","GOI","slut","male","Individual","male","C"
"793041",46,"<!-- female --><q>That slut Allison keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,5442,2,"item16","GOI","slut","female","Individual","female","D"
"793041",46,"<!-- female --><q>That jerk Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1818,3,"item6","COI","jerk","female","Individual","female","D"
"793041",46,"<!-- female --><q>That douche Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1190,4,"item24","COI","douche","female","Individual","female","D"
"793041",46,"<!-- male --><q>That douchebag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1317,6,"item9","COI","douchebag","male","Individual","female","D"
"793041",46,"<!-- male --><q>That nigger Cameron is playing music without headphones on the bus!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,13856,7,"item14","SLUR","nigger","male","Group","female","D"
"793041",46,"<!-- male --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,767,10,"item1","GOI","bitch","male","Individual","female","D"
"793041",46,"<!-- male --><q>That spic Evan left his car running in the no-idling zone!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,2544,14,"item20","SLUR","spic","male","Group","female","D"
"793041",46,"<!-- female --><q>That prick Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1061,16,"item18","COI","prick","female","Individual","female","D"
"793041",46,"<!-- male --><q>That fag Kevin ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1198,17,"item8","SLUR","fag","male","Group","female","D"
"793041",46,"<!-- male --><q>That cunt Kaylee keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,819,18,"item19","GOI","cunt","male","Individual","female","D"
"793041",46,"<!-- female --><q>That bitch Jasmine keeps speaking loudly in the library!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,880,20,"item4","GOI","bitch","female","Individual","female","D"
"793041",46,"<!-- male --><q>That slut Savannah keeps talking during the movie screening!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,699,21,"item13","GOI","slut","male","Individual","female","D"
"793041",46,"<!-- male --><q>That whore Destiny kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,698,22,"item7","GOI","whore","male","Individual","female","D"
"793041",46,"<!-- female --><q>That nigger Jackson keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1087,24,"item17","SLUR","nigger","female","Group","female","D"
"793041",46,"<!-- female --><q>That cunt Brooke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,986,26,"item22","GOI","cunt","female","Individual","female","D"
"793041",46,"<!-- male --><q>That asshole Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1292,27,"item3","COI","asshole","male","Individual","female","D"
"793041",46,"<!-- female --><q>That whore Kaitlyn littered in the public square again!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,809,28,"item10","GOI","whore","female","Individual","female","D"
"793041",46,"<!-- female --><q>That faggot Gabriel keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1861,29,"item5","SLUR","faggot","female","Group","female","D"
"793041",46,"<!-- male --><q>That douche Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,716,34,"item21","COI","douche","male","Individual","female","D"
"793041",46,"<!-- male --><q>That faggot Zachary parked in a handicapped spot again!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,994,35,"item2","SLUR","faggot","male","Group","female","D"
"793041",46,"<!-- female --><q>That douchebag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1738,36,"item12","COI","douchebag","female","Individual","female","D"
"793041",46,"<!-- female --><q>That spic Mason keeps blocking the view at the concert!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,844,37,"item23","SLUR","spic","female","Group","female","D"
"793041",46,"<!-- female --><q>That fag Robert drove through the stop sign without stopping!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,1441,38,"item11","SLUR","fag","female","Group","female","D"
"793041",46,"<!-- male --><q>That dick Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 15:40:33 GMT-0500 (Central Daylight Time)",7.73456666666667,952,39,"item15","COI","dick","male","Individual","female","D"
"997101",42,"<!-- female --><q>That whore Rachel ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,7174,1,"item8","GOI","whore","female","Individual","male","B"
"997101",42,"<!-- male --><q>That dick Jordan keeps talking during the movie screening!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,5319,2,"item13","COI","dick","male","Individual","male","B"
"997101",42,"<!-- male --><q>That slut Haley keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1682,5,"item17","GOI","slut","male","Individual","male","B"
"997101",42,"<!-- male --><q>That spic Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1238,6,"item24","SLUR","spic","male","Group","male","B"
"997101",42,"<!-- female --><q>That slut Jennifer is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,3581,7,"item14","GOI","slut","female","Individual","male","B"
"997101",42,"<!-- male --><q>That bitch Julia keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1398,9,"item5","GOI","bitch","male","Individual","male","B"
"997101",42,"<!-- male --><q>That prick Isaiah keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1197,10,"item19","COI","prick","male","Individual","male","B"
"997101",42,"<!-- male --><q>That asshole Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,2667,12,"item1","COI","asshole","male","Individual","male","B"
"997101",42,"<!-- female --><q>That douche Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,3381,14,"item22","COI","douche","female","Individual","male","B"
"997101",42,"<!-- female --><q>That faggot Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,771,15,"item3","SLUR","faggot","female","Individual","male","B"
"997101",42,"<!-- female --><q>That spic Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,3735,17,"item21","SLUR","spic","female","Group","male","B"
"997101",42,"<!-- female --><q>That asshole Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,778,18,"item4","COI","asshole","female","Individual","male","B"
"997101",42,"<!-- male --><q>That jerk Austin kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,748,20,"item7","COI","jerk","male","Individual","male","B"
"997101",42,"<!-- female --><q>That cunt Lily left her car running in the no-idling zone!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,30759,23,"item20","GOI","cunt","female","Individual","male","B"
"997101",42,"<!-- male --><q>That faggot Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,767,25,"item6","SLUR","faggot","male","Group","male","B"
"997101",42,"<!-- female --><q>That douchebag Caleb littered in the public square again!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,942,26,"item10","COI","douchebag","female","Individual","male","B"
"997101",42,"<!-- female --><q>That dick Hunter keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,738,27,"item16","COI","dick","female","Individual","male","B"
"997101",42,"<!-- male --><q>That cunt Nicole keeps blocking the view at the concert!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,680,29,"item23","GOI","cunt","male","Individual","male","B"
"997101",42,"<!-- female --><q>That fag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1151,30,"item9","SLUR","fag","female","Group","male","B"
"997101",42,"<!-- male --><q>That whore Megan drove through the stop sign without stopping!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,715,33,"item11","GOI","whore","male","Individual","male","B"
"997101",42,"<!-- female --><q>That nigger Jack keeps answering phone calls in the theater!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,1202,34,"item15","SLUR","nigger","female","Group","male","B"
"997101",42,"<!-- female --><q>That bitch Hailey parked in a handicapped spot again!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,726,35,"item2","GOI","bitch","female","Individual","male","B"
"997101",42,"<!-- male --><q>That nigger Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,984,36,"item18","SLUR","nigger","male","Group","male","B"
"997101",42,"<!-- male --><q>That fag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:41:26 GMT-0400 (Eastern Daylight Time)",7.6027,978,38,"item12","SLUR","fag","male","Individual","male","B"
"792901",5,"<!-- female --><q>That faggot Jose is blocking the fire exit again!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,3576,1,"item6","SLUR","faggot","female","Individual","female","E"
"792901",5,"<!-- male --><q>That dick Hunter keeps honking repeatedly in the hospital zone!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,5116,2,"item16","COI","dick","male","Individual","female","E"
"792901",5,"<!-- male --><q>That douche Luke keeps leaving shopping carts in handicapped spots!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,2569,3,"item22","COI","douche","male","Individual","female","E"
"792901",5,"<!-- male --><q>That cunt Lily left her car running in the no-idling zone!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,805,5,"item20","GOI","cunt","male","Individual","female","E"
"792901",5,"<!-- male --><q>That asshole Justin keeps speaking loudly in the library!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,702,6,"item4","COI","asshole","male","Individual","female","E"
"792901",5,"<!-- female --><q>That spic Jayden keeps talking during the lecture!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,4701,8,"item24","SLUR","spic","female","Group","female","E"
"792901",5,"<!-- male --><q>That fag Elijah keeps texting during the department meetings!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,678,10,"item9","SLUR","fag","male","Group","female","E"
"792901",5,"<!-- female --><q>That jerk Austin kept disrupting the lecture with questions!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,842,13,"item7","COI","jerk","female","Individual","female","E"
"792901",5,"<!-- male --><q>That whore Rachel ignored the 'No Smoking' sign again!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,648,17,"item8","GOI","whore","male","Individual","female","E"
"792901",5,"<!-- female --><q>That cunt Nicole keeps blocking the view at the concert!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,507,19,"item23","GOI","cunt","female","Individual","female","E"
"792901",5,"<!-- female --><q>That bitch Julia keeps shoving people boarding the subway!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,642,22,"item5","GOI","bitch","female","Individual","female","E"
"792901",5,"<!-- female --><q>That prick Isaiah keeps putting paper in the plastic recycling bin!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,515,24,"item19","COI","prick","female","Individual","female","E"
"792901",5,"<!-- female --><q>That slut Haley keeps vaping indoors despite the rules!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,858,25,"item17","GOI","slut","female","Individual","female","E"
"792901",5,"<!-- female --><q>That nigger Angel keeps spamming the community message board!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,1209,26,"item18","SLUR","nigger","female","Group","female","E"
"792901",5,"<!-- female --><q>That fag Thomas keeps setting off the fire alarm as a prank!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,651,28,"item12","SLUR","fag","female","Individual","female","E"
"792901",5,"<!-- male --><q>That slut Jennifer is playing music without headphones on the bus!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,1184,29,"item14","GOI","slut","male","Individual","female","E"
"792901",5,"<!-- male --><q>That spic Isaac keeps interrupting during the press conference!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,2258,30,"item21","SLUR","spic","male","Individual","female","E"
"792901",5,"<!-- male --><q>That faggot Logan cut in line at the registration desk!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,775,32,"item3","SLUR","faggot","male","Group","female","E"
"792901",5,"<!-- female --><q>That asshole Nathan keeps interrupting during the faculty meeting!</q>","Fri Mar 14 2025 16:21:08 GMT-0400 (Eastern Daylight Time)",5.94916666666667,1202,33,"item1","COI","asshole","female","Individual","female","E"
