submission_id,age,displayed_sentence,education,endTime,experiment_id,face_image,gender,itemname,languages,list_assignment,prolific,selected_option,startDate,startTime,timeSpent,time_spent,trial_name,trial_number,face_type,target_gender,pejorative,token
446,67,<!-- male --><!-- male_target --><!-- COI --><q>That douchebag William dismisses everyone's concerns during discussions!</q>,high-school degree,1751554059032,12,male_face/male_outline5.png,female,Item12,English,A,5a8b61fcf1408d000176b02f,5,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,19388,spr_test,14,male,male_target,COI,douchebag
446,67,<!-- female --><!-- male_target --><!-- GOI --><q>That slut James lied about the project deadline to the client!</q>,high-school degree,1751554059032,12,female_face/female_outline5.png,female,Item7,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,6876,spr_test,15,female,male_target,GOI,slut
446,67,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Ashley stole money from the department budget!</q>,high-school degree,1751554059032,12,female_face/female_outline3.png,female,Item5,English,A,5a8b61fcf1408d000176b02f,5,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,14204,spr_test,17,female,female_target,GOI,slut
446,67,<!-- female --><!-- female_target --><!-- GOI --><q>That whore Ava takes all the credit for our group project!</q>,high-school degree,1751554059032,12,female_face/female_outline4.png,female,Item13,English,A,5a8b61fcf1408d000176b02f,5,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,5073,spr_test,18,female,female_target,GOI,whore
446,67,<!-- male --><!-- female_target --><!-- COI --><q>That dick Rebecca refuses to share resources with the team!</q>,high-school degree,1751554059032,12,male_face/male_outline4.png,female,Item6,English,A,5a8b61fcf1408d000176b02f,7,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,7304,spr_test,20,male,female_target,COI,dick
446,67,<!-- male --><!-- female_target --><!-- COI --><q>That prick Sophia never gives credit when using other people's ideas!</q>,high-school degree,1751554059032,12,male_face/male_outline7.png,female,Item10,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,5916,spr_test,21,male,female_target,COI,prick
446,67,<!-- male --><!-- male_target --><!-- COI --><q>That jerk Daniel always takes the last coffee without making more!</q>,high-school degree,1751554059032,12,male_face/male_outline6.png,female,Item8,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,7870,spr_test,29,male,male_target,COI,jerk
446,67,<!-- male --><!-- male_target --><!-- COI --><q>That jerk Thomas never follows proper protocol for expense reports!</q>,high-school degree,1751554059032,12,male_face/male_outline20.png,female,Item24,English,A,5a8b61fcf1408d000176b02f,4,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,5354,spr_test,30,male,male_target,COI,jerk
446,67,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Hannah never contributes ideas during brainstorming sessions!</q>,high-school degree,1751554059032,12,female_face/female_outline24.png,female,Item17,English,A,5a8b61fcf1408d000176b02f,3,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,8606,spr_test,32,female,female_target,GOI,cunt
446,67,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Claire takes credit for projects she barely worked on!</q>,high-school degree,1751554059032,12,female_face/female_outline23.png,female,Item21,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,8871,spr_test,36,female,female_target,GOI,slut
446,67,<!-- female --><!-- male_target --><!-- GOI --><q>That cunt Christopher blames others for his own mistakes!</q>,high-school degree,1751554059032,12,female_face/female_outline22.png,female,Item19,English,A,5a8b61fcf1408d000176b02f,4,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,6138,spr_test,40,female,male_target,GOI,cunt
446,67,<!-- female --><!-- male_target --><!-- GOI --><q>That bitch Jacob cancelled the meeting at the last minute!</q>,high-school degree,1751554059032,12,female_face/female_outline6.png,female,Item11,English,A,5a8b61fcf1408d000176b02f,4,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,4168,spr_test,41,female,male_target,GOI,bitch
446,67,<!-- male --><!-- female_target --><!-- COI --><q>That prick Emma always speaks over everyone in team meetings!</q>,high-school degree,1751554059032,12,male_face/male_outline24.png,female,Item2,English,A,5a8b61fcf1408d000176b02f,4,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,7147,spr_test,42,male,female_target,COI,prick
446,67,<!-- male --><!-- male_target --><!-- COI --><q>That prick Benjamin always arrives late to important meetings!</q>,high-school degree,1751554059032,12,male_face/male_outline1.png,female,Item16,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,5986,spr_test,43,male,male_target,COI,prick
446,67,<!-- male --><!-- male_target --><!-- COI --><q>That douchebag Adrian raised his voice at the client during the meeting!</q>,high-school degree,1751554059032,12,male_face/male_outline24.png,female,Item20,English,A,5a8b61fcf1408d000176b02f,5,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,6292,spr_test,45,male,male_target,COI,douchebag
446,67,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Mia keeps interrupting during the faculty meeting!</q>,high-school degree,1751554059032,12,female_face/female_outline23.png,female,Item1,English,A,5a8b61fcf1408d000176b02f,6,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,4186,spr_test,46,female,female_target,GOI,cunt
446,67,<!-- male --><!-- female_target --><!-- COI --><q>That jerk Zoe constantly ignores everyone's feedback!</q>,high-school degree,1751554059032,12,male_face/male_outline23.png,female,Item18,English,A,5a8b61fcf1408d000176b02f,5,Thu Jul 03 2025 09:41:42 GMT-0500 (Central Daylight Time),1751553702294,5.945633333333333,5546,spr_test,47,male,female_target,COI,jerk
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag James lied about the project deadline to the client!</q>,high-school degree,1751554080155,12,female_face/female_outline5.png,male,Item7,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,4072,spr_test,2,female,male_target,COI,douchebag
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That dick Ryan constantly takes credit for other people's ideas!</q>,high-school degree,1751554080155,12,female_face/female_outline1.png,male,Item3,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,4309,spr_test,7,female,male_target,COI,dick
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That dick Mia keeps interrupting during the faculty meeting!</q>,high-school degree,1751554080155,12,female_face/female_outline23.png,male,Item1,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3341,spr_test,10,female,female_target,COI,dick
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That bitch Alex constantly ignores everyone's feedback!</q>,high-school degree,1751554080155,12,male_face/male_outline23.png,male,Item18,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3317,spr_test,11,male,male_target,GOI,bitch
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Noah deliberately excluded people from the important email thread!</q>,high-school degree,1751554080155,12,male_face/male_outline3.png,male,Item14,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,17993,spr_test,12,male,male_target,GOI,whore
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That slut Natalie raised her voice at the client during the meeting!</q>,high-school degree,1751554080155,12,male_face/male_outline24.png,male,Item20,English,B,5ced23c585712e00190bd98a,1,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3822,spr_test,15,male,female_target,GOI,slut
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That dick Hannah never contributes ideas during brainstorming sessions!</q>,high-school degree,1751554080155,12,female_face/female_outline24.png,male,Item17,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,14005,spr_test,17,female,female_target,COI,dick
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Michael never gives credit when using other people's ideas!</q>,high-school degree,1751554080155,12,male_face/male_outline7.png,male,Item10,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,16693,spr_test,19,male,male_target,GOI,whore
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That jerk Jacob cancelled the meeting at the last minute!</q>,high-school degree,1751554080155,12,female_face/female_outline6.png,male,Item11,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3396,spr_test,20,female,male_target,COI,jerk
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Claire takes credit for projects she barely worked on!</q>,high-school degree,1751554080155,12,female_face/female_outline23.png,male,Item21,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3365,spr_test,21,female,female_target,COI,douchebag
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Cameron sabotaged another team's presentation!</q>,high-school degree,1751554080155,12,male_face/male_outline22.png,male,Item22,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3341,spr_test,22,male,male_target,GOI,whore
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That whore Marcus always speaks over everyone in team meetings!</q>,high-school degree,1751554080155,12,male_face/male_outline24.png,male,Item2,English,B,5ced23c585712e00190bd98a,4,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3342,spr_test,23,male,male_target,GOI,whore
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That prick Ava takes all the credit for our group project!</q>,high-school degree,1751554080155,12,female_face/female_outline4.png,male,Item13,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,32659,spr_test,25,female,female_target,COI,prick
447,44,<!-- male --><!-- male_target --><!-- GOI --><q>That cunt Kevin refuses to share resources with the team!</q>,high-school degree,1751554080155,12,male_face/male_outline4.png,male,Item6,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,19815,spr_test,28,male,male_target,GOI,cunt
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That slut Amelia dismisses everyone's concerns during discussions!</q>,high-school degree,1751554080155,12,male_face/male_outline5.png,male,Item12,English,B,5ced23c585712e00190bd98a,3,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3860,spr_test,29,male,female_target,GOI,slut
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That dick Christopher blames others for his own mistakes!</q>,high-school degree,1751554080155,12,female_face/female_outline22.png,male,Item19,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3352,spr_test,30,female,male_target,COI,dick
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That douchebag Ashley stole money from the department budget!</q>,high-school degree,1751554080155,12,female_face/female_outline3.png,male,Item5,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,14493,spr_test,32,female,female_target,COI,douchebag
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Sarah never responds to important emails on time!</q>,high-school degree,1751554080155,12,male_face/male_outline2.png,male,Item4,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3382,spr_test,34,male,female_target,GOI,bitch
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Olivia always takes the last coffee without making more!</q>,high-school degree,1751554080155,12,male_face/male_outline6.png,male,Item8,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,14775,spr_test,42,male,female_target,GOI,bitch
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That bitch Sophie never follows proper protocol for expense reports!</q>,high-school degree,1751554080155,12,male_face/male_outline20.png,male,Item24,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3406,spr_test,43,male,female_target,GOI,bitch
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That douchebag Jason sent sensitive information to the wrong person!</q>,high-school degree,1751554080155,12,female_face/female_outline21.png,male,Item23,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3382,spr_test,44,female,male_target,COI,douchebag
447,44,<!-- female --><!-- male_target --><!-- COI --><q>That dick Ethan takes office supplies home without asking!</q>,high-school degree,1751554080155,12,female_face/female_outline2.png,male,Item15,English,B,5ced23c585712e00190bd98a,6,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3452,spr_test,46,female,male_target,COI,dick
447,44,<!-- female --><!-- female_target --><!-- COI --><q>That jerk Michelle spreads rumors about coworkers behind their backs!</q>,high-school degree,1751554080155,12,female_face/female_outline7.png,male,Item9,English,B,5ced23c585712e00190bd98a,7,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,3318,spr_test,47,female,female_target,COI,jerk
447,44,<!-- male --><!-- female_target --><!-- GOI --><q>That whore Lily always arrives late to important meetings!</q>,high-school degree,1751554080155,12,male_face/male_outline1.png,male,Item16,English,B,5ced23c585712e00190bd98a,5,Thu Jul 03 2025 10:41:41 GMT-0400 (Eastern Daylight Time),1751553701909,6.3041,18460,spr_test,48,male,female_target,GOI,whore
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That prick Michael never gives credit when using other people's ideas!</q>,university degree,1751554192708,12,male_face/male_outline7.png,male,Item10,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,6579,spr_test,1,male,male_target,COI,prick
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That slut Josh takes credit for projects he barely worked on!</q>,university degree,1751554192708,12,female_face/female_outline23.png,male,Item21,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4369,spr_test,3,female,male_target,GOI,slut
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That cunt Owen never contributes ideas during brainstorming sessions!</q>,university degree,1751554192708,12,female_face/female_outline24.png,male,Item17,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4575,spr_test,5,female,male_target,GOI,cunt
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That bitch Charlotte cancelled the meeting at the last minute!</q>,university degree,1751554192708,12,female_face/female_outline6.png,male,Item11,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4947,spr_test,6,female,female_target,GOI,bitch
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That prick Cameron sabotaged another team's presentation!</q>,university degree,1751554192708,12,male_face/male_outline22.png,male,Item22,English,C,67c3a7fce94dfdcfaa50c277,7,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,5772,spr_test,10,male,male_target,COI,prick
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That prick Marcus always speaks over everyone in team meetings!</q>,university degree,1751554192708,12,male_face/male_outline24.png,male,Item2,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4324,spr_test,14,male,male_target,COI,prick
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That jerk Sophie never follows proper protocol for expense reports!</q>,university degree,1751554192708,12,male_face/male_outline20.png,male,Item24,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4651,spr_test,16,male,female_target,COI,jerk
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That bitch Brandon spreads rumors about coworkers behind their backs!</q>,university degree,1751554192708,12,female_face/female_outline7.png,male,Item9,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3567,spr_test,17,female,male_target,GOI,bitch
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That cunt Nathan keeps interrupting during the faculty meeting!</q>,university degree,1751554192708,12,female_face/female_outline23.png,male,Item1,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,5999,spr_test,19,female,male_target,GOI,cunt
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Jessica constantly takes credit for other people's ideas!</q>,university degree,1751554192708,12,female_face/female_outline1.png,male,Item3,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3597,spr_test,20,female,female_target,GOI,cunt
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Grace takes office supplies home without asking!</q>,university degree,1751554192708,12,female_face/female_outline2.png,male,Item15,English,C,67c3a7fce94dfdcfaa50c277,7,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3168,spr_test,23,female,female_target,GOI,cunt
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That jerk Sarah never responds to important emails on time!</q>,university degree,1751554192708,12,male_face/male_outline2.png,male,Item4,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3785,spr_test,24,male,female_target,COI,jerk
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That jerk Alex constantly ignores everyone's feedback!</q>,university degree,1751554192708,12,male_face/male_outline23.png,male,Item18,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,11663,spr_test,25,male,male_target,COI,jerk
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Lauren lied about the project deadline to the client!</q>,university degree,1751554192708,12,female_face/female_outline5.png,male,Item7,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3741,spr_test,26,female,female_target,GOI,slut
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That prick Noah deliberately excluded people from the important email thread!</q>,university degree,1751554192708,12,male_face/male_outline3.png,male,Item14,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3776,spr_test,27,male,male_target,COI,prick
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That prick Lily always arrives late to important meetings!</q>,university degree,1751554192708,12,male_face/male_outline1.png,male,Item16,English,C,67c3a7fce94dfdcfaa50c277,1,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,5493,spr_test,28,male,female_target,COI,prick
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That slut Tyler stole money from the department budget!</q>,university degree,1751554192708,12,female_face/female_outline3.png,male,Item5,English,C,67c3a7fce94dfdcfaa50c277,4,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,18709,spr_test,32,female,male_target,GOI,slut
448,29,<!-- male --><!-- male_target --><!-- COI --><q>That dick Kevin refuses to share resources with the team!</q>,university degree,1751554192708,12,male_face/male_outline4.png,male,Item6,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3776,spr_test,33,male,male_target,COI,dick
448,29,<!-- female --><!-- male_target --><!-- GOI --><q>That whore Lucas takes all the credit for our group project!</q>,university degree,1751554192708,12,female_face/female_outline4.png,male,Item13,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,25885,spr_test,34,female,male_target,GOI,whore
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That jerk Olivia always takes the last coffee without making more!</q>,university degree,1751554192708,12,male_face/male_outline6.png,male,Item8,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,74085,spr_test,35,male,female_target,COI,jerk
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Eleanor sent sensitive information to the wrong person!</q>,university degree,1751554192708,12,female_face/female_outline21.png,male,Item23,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3741,spr_test,37,female,female_target,GOI,slut
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That douchebag Natalie raised her voice at the client during the meeting!</q>,university degree,1751554192708,12,male_face/male_outline24.png,male,Item20,English,C,67c3a7fce94dfdcfaa50c277,5,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,4419,spr_test,38,male,female_target,COI,douchebag
448,29,<!-- male --><!-- female_target --><!-- COI --><q>That douchebag Amelia dismisses everyone's concerns during discussions!</q>,university degree,1751554192708,12,male_face/male_outline5.png,male,Item12,English,C,67c3a7fce94dfdcfaa50c277,6,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3764,spr_test,41,male,female_target,COI,douchebag
448,29,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Victoria blames others for her own mistakes!</q>,university degree,1751554192708,12,female_face/female_outline22.png,male,Item19,English,C,67c3a7fce94dfdcfaa50c277,7,Thu Jul 03 2025 10:41:06 GMT-0400 (Eastern Daylight Time),1751553666296,8.773533333333333,3583,spr_test,48,female,female_target,GOI,cunt
449,60,<!-- female --><!-- male_target --><!-- GOI --><q>That cunt Ryan constantly takes credit for other people's ideas!</q>,university degree,1751554260707,12,female_face/female_outline1.png,male,Item3,English,A,5c3b70640eaa0100018ea877,3,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,8173,spr_test,2,female,male_target,GOI,cunt
449,60,<!-- male --><!-- female_target --><!-- COI --><q>That prick Sophia never gives credit when using other people's ideas!</q>,university degree,1751554260707,12,male_face/male_outline7.png,male,Item10,English,A,5c3b70640eaa0100018ea877,2,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,4838,spr_test,3,male,female_target,COI,prick
449,60,<!-- male --><!-- female_target --><!-- COI --><q>That prick Isabella deliberately excluded people from the important email thread!</q>,university degree,1751554260707,12,male_face/male_outline3.png,male,Item14,English,A,5c3b70640eaa0100018ea877,1,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3726,spr_test,6,male,female_target,COI,prick
449,60,<!-- female --><!-- female_target --><!-- GOI --><q>That bitch Michelle spreads rumors about coworkers behind their backs!</q>,university degree,1751554260707,12,female_face/female_outline7.png,male,Item9,English,A,5c3b70640eaa0100018ea877,5,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,5798,spr_test,8,female,female_target,GOI,bitch
449,60,<!-- female --><!-- male_target --><!-- GOI --><q>That cunt Ethan takes office supplies home without asking!</q>,university degree,1751554260707,12,female_face/female_outline2.png,male,Item15,English,A,5c3b70640eaa0100018ea877,2,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3375,spr_test,10,female,male_target,GOI,cunt
449,60,<!-- male --><!-- female_target --><!-- COI --><q>That prick Emma always speaks over everyone in team meetings!</q>,university degree,1751554260707,12,male_face/male_outline24.png,male,Item2,English,A,5c3b70640eaa0100018ea877,1,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3967,spr_test,11,male,female_target,COI,prick
449,60,<!-- female --><!-- female_target --><!-- GOI --><q>That cunt Mia keeps interrupting during the faculty meeting!</q>,university degree,1751554260707,12,female_face/female_outline23.png,male,Item1,English,A,5c3b70640eaa0100018ea877,5,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3479,spr_test,12,female,female_target,GOI,cunt
449,60,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Ashley stole money from the department budget!</q>,university degree,1751554260707,12,female_face/female_outline3.png,male,Item5,English,A,5c3b70640eaa0100018ea877,6,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3183,spr_test,13,female,female_target,GOI,slut
449,60,<!-- male --><!-- male_target --><!-- COI --><q>That douchebag William dismisses everyone's concerns during discussions!</q>,university degree,1751554260707,12,male_face/male_outline5.png,male,Item12,English,A,5c3b70640eaa0100018ea877,6,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3807,spr_test,14,male,male_target,COI,douchebag
449,60,<!-- male --><!-- female_target --><!-- COI --><q>That prick Audrey sabotaged another team's presentation!</q>,university degree,1751554260707,12,male_face/male_outline22.png,male,Item22,English,A,5c3b70640eaa0100018ea877,1,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3607,spr_test,16,male,female_target,COI,prick
449,60,<!-- female --><!-- female_target --><!-- GOI --><q>That slut Claire takes credit for projects she barely worked on!</q>,university degree,1751554260707,12,female_face/female_outline23.png,male,Item21,English,A,5c3b70640eaa0100018ea877,5,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,4791,spr_test,19,female,female_target,GOI,slut
449,60,<!-- female --><!-- male_target --><!-- GOI --><q>That slut Jason sent sensitive information to the wrong person!</q>,university degree,1751554260707,12,female_face/female_outline21.png,male,Item23,English,A,5c3b70640eaa0100018ea877,2,Thu Jul 03 2025 10:47:08 GMT-0400 (Eastern Daylight Time),1751554028516,3.86985,3527,spr_test,24,female,male_target,GOI,slut
